source_project_id,project_name,country,region,project_partners,project_type,lifecycle_stage,source_status,project_phase,sector,subsector,capacity_basis,capacity_mtpa,announced_capacity_mtpa,cdr_capacity_mtpa,announcement_year,fid_year,announced_start_year,suspension_or_cancellation_year,co2_destination,parent_hub,reference_urls,source_vintage,source_url,source_form,canonical_project_id,mapping_status
iea-2026-1258,ARCaDe Antwerp Refinery,Belgium,Europe,TotalEnergies (TERA: TotalEnergies Refinery Antwerp),Capture,concept,Planned,1,Fuel transformation,Refining,capture_capacity,0.74,0.74,,2024,2027,2031,,Dedicated storage,,https://totalenergies.com/system/files/documents/2024-03/totalenergies_sustainability-climate-2024-progress-report_2024_en_pdf.pdf|https://ebesluit.antwerpen.be/document/65dda34c5540af36cf13c328;jsessionid=22A920844EEA0D1486D61B9046FE5E7F|https://ebesluit.antwerpen.be/document/67e154729017266a03430d48;jsessionid=BA5EFF034F63F914E59662F9027483C9,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1259,ZETA,Australia,Australia and New Zealand,"Calix, VAST. Mabanaft",CCU,concept,Planned,,Industry,Lime,capture_capacity,0.1,0.1,,2024,2026,2027,,Use,,https://calix.global/news/calix-awarded-15m-grant-zero-emissions-lime-cement-ccu-plant/|https://cdn-api.markitdigital.com/apiman-gateway/ASX/asx-research/1.0/file/2924-02830529-2A1536964|https://calix.global/news/project-zeta-passes-pre-feed-milestone/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1260,Bluebell (Roanoke Cement Company CCS),United States,North America,"Titan (owner of Roanoke Cement Company), Leilac, Amazon, Virginia Tech",Full Chain,concept,Planned,,Industry,Cement,capture_capacity,0.55,0.55,,2025,,,,Dedicated Storage,,https://www.energy.gov/eere/iedo/funding-selections-fy24-energy-and-emissions-intensive-industries-foa#topic-6|https://calix.global/news/two-leilac-projects-selected-us-doe-grant-funding/|https://news.vt.edu/articles/2024/10/science_industrial_decarbonization.html,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1261,Mississippi Lime Company (MLC) CCS,United States,North America,"MLC, Leilac, Industrial Ally, Nuada,",Full Chain,concept,Planned,,Industry,Lime,capture_capacity,0.15,0.15,,2025,,,,Dedicated Storage,,https://www.energy.gov/eere/iedo/funding-selections-fy24-energy-and-emissions-intensive-industries-foa#topic-6|https://calix.global/news/two-leilac-projects-selected-us-doe-grant-funding/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1262,Cypress DAC Hub (LA) - Northwest Heirloom Facility Phase 1,United States,North America,"Battelle (DAC hub owner), Heirloom",Capture,concept,Planned,1,DAC,Direct Air Capture,capture_capacity,0.017,0.017,0.017,2023,,2028,,Dedicated Storage,Cypress DAC Hub (LA),https://www.heirloomcarbon.com/projects|https://www.opportunitylouisiana.gov/news/heirloom-carbon-technologies-announces-475-million-investment-to-establish-north-americas-second-direct-air-capture-facility-in-louisiana|https://www.leilac.com/news/leilac-partner-heirloom-announces-major-us-direct-air-capture-dac-projects/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1264,Sisak biorefinery project,Croatia,Europe,INA-Industrija nafte,Capture,concept,Planned,,Fuel transformation,Bioethanol,capture_capacity,0.46,0.36,0.46,2021,,,,Dedicated storage,,https://ccs4cee.eu/wp-content/uploads/2021/11/CCS4CEE-Croatia.pdf|https://ccs4cee.eu/wp-content/uploads/2023/04/Croatia_final_summary_ENG.pdf|https://www.ina.hr/app/uploads/2021/06/CP-2021_web.pdf|https://www.ina.hr/en/website-dedicated-to-the-biorefinery-project-is-now-online/|https://www.ina.hr/en/announcement/reacting-to-media-publications-about-the-biorefinery-project/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1265,AirvaultGoCO2 cement plant,France,Europe,"Heidelberg Materials France, Air Liquide",Capture,concept,Planned,,Industry,Cement,capture_capacity,1.0,1.0,,2023,,2031,,Dedicated storage,GoCO2,https://www.heidelbergmaterials.com/en/pr-2024-03-13|https://www.globalcement.com/news/item/17092-heidelberg-materials-france-to-trial-carbon-capture-installation-at-airvault-cement-plant|https://concertation.goco2.fr/fr/le-projet-goco2,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1267,Carbon Connect Delta,Netherlands-Belgium,Europe,"Smart Delta Resources, Port company North Sea Port, ArcelorMittal, Dow Benelux, PZEM, Yara and Zeeland Refinery, Gasunie and Fluxys",Transport,cancelled,Cancelled,,CO2 T&S,CO2 T&S,transport_capacity,6.5,3.3,,2020,,,2025,Dedicated storage,Carbon Connect Delta,https://www.smartdeltaresources.com/en/carbon-connect-delta|https://www.fluxys.com/en/news/fluxys-group/2020/200527_news_carbon_emissions_scheldt_delta|https://www.gasunie.nl/en/projects/carbon-connect-delta,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1269,Iroko carbon storage,Norway,Europe,"Vår Energi CCS AS (40%), OMV (Norge) AS (30%), Lime Petroleum AS (30%)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,7.5,7.5,,2024,,,,Dedicated storage,,https://varenergi.no/news/var-energi-and-partners-awarded-co2-storage-licence-in-north-sea/|https://www.omv.com/en/investors/news/2024/20240621-omv-awarded-with-a-second-co2-storage-license-in-norway|https://www.sodir.no/en/whats-new/news/general-news/2024/six-companies-offered-acreage-for-co2-storage/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1270,Kinno carbon storage (EXL010),Norway,Europe,Equinor Low Carbon Solution,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,5.0,5.0,,2024,,,,Dedicated storage,,https://www.equinor.com/news/20240620-two-new-co2-storage-licenses-in-the-north-sea|https://www.sodir.no/en/whats-new/news/general-news/2024/six-companies-offered-acreage-for-co2-storage/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1271,Albondigas carbon storage (EXL008),Norway,Europe,Equinor,Storage,cancelled,Cancelled,,CO2 T&S,CO2 storage,storage_injection_capacity,5.0,5.0,,2024,,,2025,Dedicated storage,,https://www.equinor.com/news/20240620-two-new-co2-storage-licenses-in-the-north-sea|https://www.sodir.no/en/whats-new/news/general-news/2024/six-companies-offered-acreage-for-co2-storage/|https://energywatch.com/EnergyNews/ccs/article18617567.ece,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1272,Atlas carbon storage,Norway,Europe,"Aker BP ASA (80%), ORLEN Upstream Norway AS (20%)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2024,,,,Dedicated storage,,https://akerbp.com/en/borsmelding/aker-bp-awarded-licence-for-co2-storage-in-norway-2/|https://www.sodir.no/en/whats-new/news/general-news/2024/six-companies-offered-acreage-for-co2-storage/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1277,SOMZERO CO2,Spain,Europe,CEMEX,Full chain,concept,Planned,,Industry,Cement,capture_capacity,1.1,1.1,,2023,,2030,,Dedicated storage,,https://climate.ec.europa.eu/system/files/2024-01/policy_ccs_implementation_20231215_presentation_en.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1278,Baltic Sea Storage,Poland,Europe,ORLEN,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2023,,2030,,Dedicated storage,,https://climate.ec.europa.eu/system/files/2024-01/policy_ccs_implementation_20231215_presentation_en.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1279,NSW CO2 SAP,Australia,Australia and New Zealand,Coal Innovation NSW,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,,https://www.resources.nsw.gov.au/invest-nsw/coal-innovation-nsw/nsw-co2-storage-assessment-program|https://www.resources.nsw.gov.au/sites/default/files/2022-11/co2-storage-assess-stage2-flyer.pdf|https://www.resources.nsw.gov.au/invest-nsw/coal-innovation-nsw/nsw-co2-storage-assessment-program,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1280,Otway CCS Hub,Australia,Australia and New Zealand,Beach Energy,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,0.2,0.2,,2022,,,,Dedicated storage,,https://announcements.asx.com.au/asxpdf/20221012/pdf/45g5n9b8qj4qgy.pdf|https://www.energy.gov/sites/default/files/2023-07/8b.%20Otway%20Project_CSLF%202023%20Warsaw_Final.pdf|https://announcements.asx.com.au/asxpdf/20221012/pdf/45g5n9b8qj4qgy.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1281,Cygnus CCS Hub phase 1,Australia,Australia and New Zealand,"Mitui E&P Australia, Wesfarmers Chemicals, Energy & Fertilisers",Storage,concept,Planned,1,CO2 T&S,CO2 storage,storage_injection_capacity,0.5,0.5,,2024,,,,Dedicated storage,Cygnus CCS Hub,https://www.mepau.com.au/project/cygnus-hub/|https://www.fenex.org.au/wp-content/uploads/2024/06/Trupp-Mark-Cygnus-An-Onshore-CCS-Hub-for-WA-Industry.pdf|https://www.slb.com/resource-library/case-study-with-navigation/sne/ccs-mitsui-australia-cs|https://www.fenex.org.au/wp-content/uploads/2024/06/Trupp-Mark-Cygnus-An-Onshore-CCS-Hub-for-WA-Industry.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1282,Cygnus CCS Hub phase 2,Australia,Australia and New Zealand,"Mitui E&P Australia, Wesfarmers Chemicals, Energy & Fertilisers",Storage,concept,Planned,2,CO2 T&S,CO2 storage,storage_injection_capacity,0.5,0.5,,2023,,,,Dedicated storage,Cygnus CCS Hub,https://www.mepau.com.au/project/cygnus-hub/|https://www.fenex.org.au/wp-content/uploads/2024/06/Trupp-Mark-Cygnus-An-Onshore-CCS-Hub-for-WA-Industry.pdf|https://www.slb.com/resource-library/case-study-with-navigation/sne/ccs-mitsui-australia-cs|https://www.fenex.org.au/wp-content/uploads/2024/06/Trupp-Mark-Cygnus-An-Onshore-CCS-Hub-for-WA-Industry.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1283,Incapture G-15-AP,Australia,Australia and New Zealand,"InCapture, SK earthon Australia, Carbon CQ",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2024,,2030,,Dedicated storage,,https://incapture.com.au/incapture-secures-permit-for-carbon-capture-and-storage-assessment-project-on-nw-shelf-australia/|https://public.neats.nopta.gov.au/Opggs/Title/3729f86c-b56f-48f2-a3ba-f6576c74cea9,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1284,Chevron G-20-AP,Australia,Australia and New Zealand,"Chevron, Mobil Australia Resources Company, Shell",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2024,,,,Dedicated storage,,https://australia.chevron.com/news/2024/chevron-led-joint-venture-accepts-greenhouse-gas-assessment-permit-offshore-barrow-island-australia|https://public.neats.nopta.gov.au/Opggs/Title/3729f86c-b56f-48f2-a3ba-f6576c74cea9,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1285,Chevron G-18-AP,Australia,Australia and New Zealand,"Chevron, Woodside Energy",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2024,,,,Dedicated storage,,https://www.chevron.com/newsroom/2024/q3/chevron-builds-on-ccs-portfolio-offshore-australia|https://public.neats.nopta.gov.au/Opggs/Title/3729f86c-b56f-48f2-a3ba-f6576c74cea9,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1288,Fjernvarme Fyn,Denmark,Europe,Fjernvarme Fyn A/S,Capture,concept,Planned,,Power and heat,Power and heat (waste),capture_capacity,0.28,0.28,0.14,2024,,2029,,Unknown/unspecified,,https://www.fjernvarmefyn.dk/media/k2elw11y/pm_fjernvarme_fyn_tager_ambitiost_klimavalg.pdf|https://www.fjernvarmefyn.dk/co2fangst/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1291,Fjord-Projekt CIP (Carbon Captured from Nordværk Incineration Plant),Denmark,Europe,"CIPNordværk, Aalborg Forsyning, and Copenhagen Infrastructure Partners. (CIP)",CCU,concept,Planned,,Power and heat,Power and heat (waste),capture_capacity,0.33,0.33,,2024,,2030,,Use,,https://www.fjord-ptx.com/|https://www.cowi.com/news-and-press/news/2024/sustainable-fuel-factory-to-give-domestic-flights-the-first-green-push-down-the-runway/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1298,Jinjiang Chemical CCUS Project (Xinjiang),People's Republic of China,Other Asia Pacific,"Qishi Jinjiang Chemical Co., Ltd",Full chain,operating,Operational,,Industry,Fertiliser,capture_capacity,0.1,0.1,,2022,,2023,,EOR and storage,,https://www.sohu.com/a/695078244_121123922,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1299,Xinjiang Dunhua Wucaiwan Industrial Park CO2 Capture Project (Xinjiang),People's Republic of China,Other Asia Pacific,Dunhua Oil Company,Full chain,operating,Operational,,Industry,Chemicals,capture_capacity,0.15,0.15,,,,2024,,EOR,,https://finance.sina.com.cn/jjxw/2024-09-30/doc-incqwyyz9719853.shtml,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1305,A2X's CCS Esbjerg (Carbon captured from Energnist Incineration Plant in Esbjerg),Denmark,Europe,"A2X , SubC Partner, Juel+Krøyer and HYTOR Group",Full Chain,concept,Planned,,Power and heat,Power and heat (waste),capture_capacity,0.23,0.23,0.115,2022,,,,Dedicated storage,,https://a2x.dk/wp-content/uploads/2022/11/Endeligt-udkast-pressemeddelelse-GB.pdf|https://a2x.dk/|https://old.hytor.com/group/en/news/we-are-building-the-worlds-largest-emethanol-plant-through-our-partnership-a2x/|https://www.tvsyd.dk/esbjerg/power-to-x-anlaeg-kommer-til-esbjerg-i-2025|https://gesek.dk/fra-ptx-til-nedgravning-af-co2/|https://www.linkedin.com/posts/a2x-dk_esbjerg-projekt-for-co%E2%82%82-fangst-rammes-af-activity-7411368362691379200-cB-3/|https://www.subcpartner.com/news/co-capture-in-esbjerg-ambitions-remain-strong,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1306,European Energy/Brønderslev PtX (Biogas or waste incineration plants in Northern Jutland),Denmark,Europe,European Energy,CCU,concept,Planned,,Fuel transformation,Biogas,capture_capacity,0.15,0.15,,2023,,2030,,Use,,https://bronderslevforsyning.dk/media/x1rlyyzq/b%C3%A6redygtighedsfestival-br%C3%B8nderslev-07092023-distribution.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1307,Bantam DAC (OK),United States,North America,"Heimdal Inc, CapturePoint",Full chain,operating,Operational,,DAC,Direct Air Capture,capture_capacity,0.005,0.01,,,,2024,,EOR,Oklahoma Carbon Hub,https://www.prnewswire.com/news-releases/heimdal-celebrates-launch-of-bantam-americas-largest-operational-direct-air-capture-facility-302220498.html|https://www.heimdalccu.com/|https://www.heimdalccu.com/news/heimdal-announces-landmark-partnership-to-locate-direct-air-capture-facility-at-capturepoints-oklahoma-carbon-hub,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-1308,Campo Viejo Gas Processing Plant,United States,North America,Stakeholder Gas Services,Full Chain,operating,Operational,,Fuel transformation,Oil and gas extraction,capture_capacity,0.12,0.12,,2018,,2024,,Dedicated storage,,https://www.stakeholdermidstream.com/carbon-capture-and-sustainable-energy|https://www.stakeholdermidstream.com/operations,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
